Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:06:21,49.0904,49.00006,80.23733,AUTO,2.6,2.6,0,49.09007450112991
2016-07-21,00:06:24,49.08097,49.00006,80.21395,AUTO,2.6,2.6,0,49.089208436170324
2016-07-21,00:06:28,49.07154,49.00006,80.19053,AUTO,2.6,2.6,0,49.08752772755824
2016-07-21,00:06:30,49.08097,49.00006,80.2157,AUTO,2.6,2.6,0,49.08690392423594
2016-07-21,00:06:32,49.0904,49.00006,80.24054,AUTO,2.6,2.6,0,49.087236488170205
2016-07-21,00:06:36,49.07154,49.00006,80.19304,AUTO,2.6,2.6,0,49.08574336095777
2016-07-21,00:06:38,49.08097,49.00006,80.21818,AUTO,2.6,2.6,0,49.085289295369115
2016-07-21,00:06:39,49.0904,49.00006,80.24302,AUTO,2.6,2.6,0,49.08577545074835
2016-07-21,00:06:41,49.08097,49.00006,80.21912,AUTO,2.6,2.6,0,49.08531833262087
2016-07-21,00:06:44,49.0904,49.00006,80.24458,AUTO,2.6,2.6,0,49.085801725833804
2016-07-21,00:06:49,49.08097,49.00006,80.22157,AUTO,2.6,2.6,0,49.08534210829087
2016-07-21,00:06:53,49.07154,49.00006,80.19821,AUTO,2.6,2.6,0,49.08402918381664
2016-07-21,00:06:57,49.08097,49.00006,80.22364,AUTO,2.6,2.6,0,49.08373817919478
2016-07-21,00:07:02,49.07154,49.00006,80.20051,AUTO,2.6,2.6,0,49.08257782835067
2016-07-21,00:07:03,49.06212,49.00006,80.17649,AUTO,2.6,2.6,0,49.08063177902509
2016-07-21,00:07:06,49.08097,49.00006,80.22628,AUTO,2.6,2.6,0,49.080663952268935
2016-07-21,00:07:08,49.05269,49.00006,80.15319,AUTO,2.6,2.6,0,49.078002932242086
2016-07-21,00:07:10,49.07154,49.00006,80.20246,AUTO,2.6,2.6,0,49.07738814631684
2016-07-21,00:07:17,49.06212,49.00006,80.17966,AUTO,2.6,2.6,0,49.07593576508979
2016-07-21,00:07:18,49.05269,49.00006,80.15559,AUTO,2.6,2.6,0,49.07372451349943
2016-07-21,00:07:22,49.06212,49.00006,80.18078,AUTO,2.6,2.6,0,49.072620635058264
2016-07-21,00:07:23,49.05269,49.00006,80.15667,AUTO,2.6,2.6,0,49.07072473495349
2016-07-21,00:07:25,49.04326,49.00006,80.13253,AUTO,2.6,2.6,0,49.06811215418404
2016-07-21,00:07:26,49.05269,49.00006,80.15724,AUTO,2.6,2.6,0,49.066645122970634
2016-07-21,00:07:35,49.03384,49.00006,80.10971,AUTO,2.6,2.6,0,49.06352453820775
2016-07-21,00:07:36,49.05269,49.00006,80.15907,AUTO,2.6,2.6,0,49.06249390360613
2016-07-21,00:07:39,49.04326,49.00006,80.13506,AUTO,2.6,2.6,0,49.06066428002637
2016-07-21,00:07:42,49.05269,49.00006,80.16014,AUTO,2.6,2.6,0,49.059905727261075
2016-07-21,00:07:44,49.07154,49.00006,80.2096,AUTO,2.6,2.6,0,49.06101243654757
2016-07-21,00:07:46,49.04326,49.00006,80.13622,AUTO,2.6,2.6,0,49.05932373740616
2016-07-21,00:07:48,49.05269,49.00006,80.16132,AUTO,2.6,2.6,0,49.058692703653016
2016-07-21,00:07:53,49.04326,49.00006,80.13775,AUTO,2.6,2.6,0,49.057224668922196
2016-07-21,00:07:55,49.06212,49.00006,80.18701,AUTO,2.6,2.6,0,49.057690336909005
2016-07-21,00:07:56,49.03384,49.00006,80.11375,AUTO,2.6,2.6,0,49.05542157547152
2016-07-21,00:07:57,49.04326,49.00006,80.1384,AUTO,2.6,2.6,0,49.05426470655373
2016-07-21,00:07:59,49.07154,49.00006,80.21232,AUTO,2.6,2.6,0,49.05590801749486
2016-07-21,00:08:00,49.03384,49.00006,80.11441,AUTO,2.6,2.6,0,49.05380879905257
2016-07-21,00:08:03,49.05269,49.00006,80.16383,AUTO,2.6,2.6,0,49.05370237337999
2016-07-21,00:08:04,49.04326,49.00006,80.13947,AUTO,2.6,2.6,0,49.052709043427015
2016-07-21,00:08:08,49.05269,49.00006,80.16442,AUTO,2.6,2.6,0,49.052707231922504
2016-07-21,00:08:09,49.03384,49.00006,80.11575,AUTO,2.6,2.6,0,49.05091248795804
2016-07-21,00:08:11,49.04326,49.00006,80.14053,AUTO,2.6,2.6,0,49.05018454563813
2016-07-21,00:08:18,49.06212,49.00006,80.19049,AUTO,2.6,2.6,0,49.05131990480301
2016-07-21,00:08:19,49.05269,49.00006,80.16632,AUTO,2.6,2.6,0,49.05145023500172
2016-07-21,00:08:21,49.06212,49.00006,80.19122,AUTO,2.6,2.6,0,49.05246519556464
2016-07-21,00:08:22,49.04326,49.00006,80.14234,AUTO,2.6,2.6,0,49.051589552054814
2016-07-21,00:08:24,49.03384,49.00006,80.11812,AUTO,2.6,2.6,0,49.04990112730055
2016-07-21,00:08:25,49.05269,49.00006,80.16733,AUTO,2.6,2.6,0,49.05016641859848
2016-07-21,00:08:28,49.06212,49.00006,80.19242,AUTO,2.6,2.6,0,49.051303502096594
2016-07-21,00:08:29,49.05269,49.00006,80.16809,AUTO,2.6,2.6,0,49.05143539260147
2016-07-21,00:08:34,49.06212,49.00006,80.19353,AUTO,2.6,2.6,0,49.05245176504656
2016-07-21,00:08:35,49.04326,49.00006,80.14465,AUTO,2.6,2.6,0,49.05157739911372
2016-07-21,00:08:37,49.03384,49.00006,80.12046,AUTO,2.6,2.6,0,49.04989013040703
2016-07-21,00:08:38,49.04326,49.00006,80.14511,AUTO,2.6,2.6,0,49.04925943976939
2016-07-21,00:08:39,49.03384,49.00006,80.12074,AUTO,2.6,2.6,0,49.04779266676447
2016-07-21,00:08:43,49.06212,49.00006,80.19492,AUTO,2.6,2.6,0,49.04915555322058
2016-07-21,00:08:44,49.05269,49.00006,80.17059,AUTO,2.6,2.6,0,49.04949176719469
2016-07-21,00:08:46,49.03384,49.00006,80.12186,AUTO,2.6,2.6,0,49.04800289406156
2016-07-21,00:08:47,49.02441,49.00006,80.09743,AUTO,2.6,2.6,0,49.04575862185485
2016-07-21,00:08:49,49.04326,49.00006,80.14675,AUTO,2.6,2.6,0,49.04552094064587
2016-07-21,00:08:51,49.03384,49.00006,80.12247,AUTO,2.6,2.6,0,49.04440979207837
2016-07-21,00:08:54,49.02441,49.00006,80.09831,AUTO,2.6,2.6,0,49.042507313417445
2016-07-21,00:08:56,49.03384,49.00006,80.12305,AUTO,2.6,2.6,0,49.0416828359049
2016-07-21,00:09:00,49.02441,49.00006,80.09895,AUTO,2.6,2.6,0,49.0400397587372
2016-07-21,00:09:02,49.03384,49.00006,80.1236,AUTO,2.6,2.6,0,49.03945000717108
2016-07-21,00:09:04,49.01498,49.00006,80.07483,AUTO,2.6,2.6,0,49.03712229964826
2016-07-21,00:09:06,49.03384,49.00006,80.12411,AUTO,2.6,2.6,0,49.03681007115033
2016-07-21,00:09:08,49.01498,49.00006,80.07521,AUTO,2.6,2.6,0,49.0347334873355
2016-07-21,00:09:09,49.03384,49.00006,80.12437,AUTO,2.6,2.6,0,49.03464849442243
2016-07-21,00:09:11,49.01498,49.00006,80.07551,AUTO,2.6,2.6,0,49.03277753042518
2016-07-21,00:09:17,49.00556,49.00006,80.05124,AUTO,2.6,2.6,0,49.030188464967196
2016-07-21,00:09:19,49.02441,49.00006,80.10046,AUTO,2.6,2.6,0,49.02963878893807
2016-07-21,00:09:21,49.01498,49.00006,80.07613,AUTO,2.6,2.6,0,49.02824437278413
2016-07-21,00:09:28,49.03384,49.00006,80.12571,AUTO,2.6,2.6,0,49.02877665638643
2016-07-21,00:09:30,49.02441,49.00006,80.10137,AUTO,2.6,2.6,0,49.02836127853839
2016-07-21,00:09:33,49.03384,49.00006,80.12623,AUTO,2.6,2.6,0,49.028882441489934
2016-07-21,00:09:34,49.01498,49.00006,80.07725,AUTO,2.6,2.6,0,49.02755997282798
2016-07-21,00:09:36,49.02441,49.00006,80.10194,AUTO,2.6,2.6,0,49.0272603319085
2016-07-21,00:09:38,49.04326,49.00006,80.15124,AUTO,2.6,2.6,0,49.02878229908729
2016-07-21,00:09:41,49.03384,49.00006,80.12711,AUTO,2.6,2.6,0,49.02926341249197
2016-07-21,00:09:45,49.01498,49.00006,80.07837,AUTO,2.6,2.6,0,49.02790470399317
2016-07-21,00:09:47,49.02441,49.00006,80.10323,AUTO,2.6,2.6,0,49.027572270548504
2016-07-21,00:09:49,49.01498,49.00006,80.07876,AUTO,2.6,2.6,0,49.02637443179512
2016-07-21,00:09:51,49.03384,49.00006,80.12816,AUTO,2.6,2.6,0,49.02708459338809
2016-07-21,00:09:55,49.02441,49.00006,80.10394,AUTO,2.6,2.6,0,49.02683017290074
2016-07-21,00:09:56,49.01498,49.00006,80.07961,AUTO,2.6,2.6,0,49.0257029261282
2016-07-21,00:09:58,49.03384,49.00006,80.12885,AUTO,2.6,2.6,0,49.02647696464534
2016-07-21,00:10:02,49.04326,49.00006,80.15374,AUTO,2.6,2.6,0,49.02807344957392
2016-07-21,00:10:03,49.02441,49.00006,80.10481,AUTO,2.6,2.6,0,49.02772496421905
2016-07-21,00:10:06,49.01498,49.00006,80.08056,AUTO,2.6,2.6,0,49.02651260049217
2016-07-21,00:10:08,49.03384,49.00006,80.12988,AUTO,2.6,2.6,0,49.027209618798615
2016-07-21,00:10:10,49.02441,49.00006,80.10554,AUTO,2.6,2.6,0,49.02694330527884
2016-07-21,00:10:11,49.01498,49.00006,80.08107,AUTO,2.6,2.6,0,49.02580529679766
2016-07-21,00:10:18,49.03384,49.00006,80.13052,AUTO,2.6,2.6,0,49.02656959731285
2016-07-21,00:10:19,49.01498,49.00006,80.08163,AUTO,2.6,2.6,0,49.02546713777277
2016-07-21,00:10:20,49.03384,49.00006,80.13078,AUTO,2.6,2.6,0,49.026263605638825
2016-07-21,00:10:22,49.04326,49.00006,80.15553,AUTO,2.6,2.6,0,49.027880386326245
2016-07-21,00:10:24,48.99613,49.00006,80.03296,AUTO,2.6,2.6,0,49.024860133304365
2016-07-21,00:10:25,49.02441,49.00006,80.10664,AUTO,2.6,2.6,0,49.024817314408914
2016-07-21,00:10:26,49.00556,49.00006,80.05764,AUTO,2.6,2.6,0,49.02298546387836
2016-07-21,00:10:29,49.01498,49.00006,80.08227,AUTO,2.6,2.6,0,49.02222394475158
2016-07-21,00:10:32,49.00556,49.00006,80.05793,AUTO,2.6,2.6,0,49.02063878830733
2016-07-21,00:10:35,49.03384,49.00006,80.13166,AUTO,2.6,2.6,0,49.021894552539536
2016-07-21,00:10:37,49.01498,49.00006,80.0827,AUTO,2.6,2.6,0,49.02123680626874
2016-07-21,00:10:38,49.00556,49.00006,80.05822,AUTO,2.6,2.6,0,49.01974555129565
2016-07-21,00:10:40,49.03384,49.00006,80.13187,AUTO,2.6,2.6,0,49.02108628462889
2016-07-21,00:10:41,49.00556,49.00006,80.05842,AUTO,2.6,2.6,0,49.019609348015045
2016-07-21,00:10:42,49.01498,49.00006,80.08297,AUTO,2.6,2.6,0,49.01916898164633
2016-07-21,00:10:46,49.00556,49.00006,80.05862,AUTO,2.6,2.6,0,49.0178744283291
2016-07-21,00:10:47,49.02441,49.00006,80.10773,AUTO,2.6,2.6,0,49.01849612407434
2016-07-21,00:10:49,49.01498,49.00006,80.08331,AUTO,2.6,2.6,0,49.01816165304612
2016-07-21,00:10:51,48.99613,49.00006,80.03431,AUTO,2.6,2.6,0,49.01606589376918
2016-07-21,00:10:52,49.01498,49.00006,80.08338,AUTO,2.6,2.6,0,49.015962598209114
2016-07-21,00:10:54,49.00556,49.00006,80.05889,AUTO,2.6,2.6,0,49.014973051866164
2016-07-21,00:10:56,48.99613,49.00006,80.03435,AUTO,2.6,2.6,0,49.013180608027675
2016-07-21,00:10:57,49.00556,49.00006,80.05888,AUTO,2.6,2.6,0,49.01245569828366
2016-07-21,00:10:59,48.9867,49.00006,80.00979,AUTO,2.6,2.6,0,49.01000568949408
2016-07-21,00:11:01,49.00556,49.00006,80.05887,AUTO,2.6,2.6,0,49.00958279362784
2016-07-21,00:11:07,48.9867,49.00006,80.00974,AUTO,2.6,2.6,0,49.00740606966948
2016-07-21,00:11:09,48.99613,49.00006,80.0342,AUTO,2.6,2.6,0,49.00633343442201
2016-07-21,00:11:11,48.9867,49.00006,80.00964,AUTO,2.6,2.6,0,49.004465805504566
2016-07-21,00:11:13,48.97727,49.00006,79.98496,AUTO,2.6,2.6,0,49.001878806627964
2016-07-21,00:11:14,48.99613,49.00006,80.03385,AUTO,2.6,2.6,0,49.00133195184604
2016-07-21,00:11:16,48.97727,49.00006,79.98473,AUTO,2.6,2.6,0,48.99904306055418
2016-07-21,00:11:18,48.9867,49.00006,80.00917,AUTO,2.6,2.6,0,48.99786892788206
2016-07-21,00:11:21,48.96785,49.00006,79.95995,AUTO,2.6,2.6,0,48.99501337970958
2016-07-21,00:11:23,48.97727,49.00006,79.98429,AUTO,2.6,2.6,0,48.99332554209918
2016-07-21,00:11:24,48.9867,49.00006,80.00875,AUTO,2.6,2.6,0,48.992695287923965
2016-07-21,00:11:26,48.97727,49.00006,79.98405,AUTO,2.6,2.6,0,48.99122795861379
2016-07-21,00:11:34,48.96785,49.00006,79.95871,AUTO,2.6,2.6,0,48.989004132124776
2016-07-21,00:11:35,48.95842,49.00006,79.93405,AUTO,2.6,2.6,0,48.98609481894281
2016-07-21,00:11:37,48.97727,49.00006,79.9829,AUTO,2.6,2.6,0,48.985255358729454
2016-07-21,00:11:39,48.96785,49.00006,79.95813,AUTO,2.6,2.6,0,48.98359967533841
2016-07-21,00:11:41,48.9867,49.00006,80.00698,AUTO,2.6,2.6,0,48.98389459347993
2016-07-21,00:11:43,48.94899,49.00006,79.90868,AUTO,2.6,2.6,0,48.98057429674867
2016-07-21,00:11:44,48.96785,49.00006,79.95759,AUTO,2.6,2.6,0,48.9793638990133
2016-07-21,00:11:46,48.95842,49.00006,79.93278,AUTO,2.6,2.6,0,48.97737161225386
2016-07-21,00:11:53,48.94899,49.00006,79.9071,AUTO,2.6,2.6,0,48.97467181360276
2016-07-21,00:11:55,48.93956,49.00006,79.88219,AUTO,2.6,2.6,0,48.97133180507348
2016-07-21,00:11:56,48.94899,49.00006,79.90651,AUTO,2.6,2.6,0,48.96920654260914
2016-07-21,00:11:57,48.93014,49.00006,79.85724,AUTO,2.6,2.6,0,48.96549034079171
2016-07-21,00:11:59,48.96785,49.00006,79.95498,AUTO,2.6,2.6,0,48.96571480318978
