Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:03:41,-56.28889,-20.84667,48,AUTO,0,0,0,-50.90177128209384
2016-07-21,00:03:45,-53.15858,-20.84667,48,AUTO,0,0,0,-51.116450035523286
2016-07-21,00:03:47,-56.77918,-20.84667,48,AUTO,0,0,0,-51.65511678202164
2016-07-21,00:03:48,-58.19819,-20.84667,48,AUTO,0,0,0,-52.277526111792696
2016-07-21,00:03:50,-58.07561,-20.84667,48,AUTO,0,0,0,-52.829068389575305
2016-07-21,00:03:51,-58.55176,-20.84667,48,AUTO,0,0,0,-53.373438982753804
2016-07-21,00:03:53,-62.52121,-20.84667,48,AUTO,0,0,0,-54.24361998733741
2016-07-21,00:03:56,-64.8878,-20.84667,48,AUTO,0,0,0,-55.256146780832616
2016-07-21,00:03:58,-62.72393,-20.84667,48,AUTO,0,0,0,-55.96651907705271
2016-07-21,00:03:59,-63.74222,-20.84667,48,AUTO,0,0,0,-56.70618202079092
2016-07-21,00:04:02,-61.57364,-20.84667,48,AUTO,0,0,0,-57.16919858135031
2016-07-21,00:04:03,-62.04035,-20.84667,48,AUTO,0,0,0,-57.63256648003337
2016-07-21,00:04:05,-64.04865,-20.84667,48,AUTO,0,0,0,-58.242895924312336
2016-07-21,00:04:08,-64.67565,-20.84667,48,AUTO,0,0,0,-58.85481115389042
2016-07-21,00:04:09,-64.93022,-20.84667,48,AUTO,0,0,0,-59.43273394637404
2016-07-21,00:04:11,-64.12408,-20.84667,48,AUTO,0,0,0,-59.878997873700555
2016-07-21,00:04:14,-61.40864,-20.84667,48,AUTO,0,0,0,-60.024504961618476
2016-07-21,00:04:18,-58.66019,-20.84667,48,AUTO,0,0,0,-59.89472460734288
2016-07-21,00:04:20,-62.30907,-20.84667,48,AUTO,0,0,0,-60.12438902444235
2016-07-21,00:04:21,-61.95078,-20.84667,48,AUTO,0,0,0,-60.29812432348869
2016-07-21,00:04:23,-57.15633,-20.84667,48,AUTO,0,0,0,-59.99926138360595
2016-07-21,00:04:26,-52.54572,-20.84667,48,AUTO,0,0,0,-59.29024384105756
2016-07-21,00:04:28,-47.81255,-20.84667,48,AUTO,0,0,0,-58.198429109984964
2016-07-21,00:04:30,-51.31057,-20.84667,48,AUTO,0,0,0,-57.543222049581345
2016-07-21,00:04:31,-51.55099,-20.84667,48,AUTO,0,0,0,-56.97321144341758
2016-07-21,00:04:34,-51.91871,-20.84667,48,AUTO,0,0,0,-56.4924023879983
2016-07-21,00:04:36,-54.53045,-20.84667,48,AUTO,0,0,0,-56.30577182017483
2016-07-21,00:04:38,-52.81915,-20.84667,48,AUTO,0,0,0,-55.97410719158109
2016-07-21,00:04:39,-51.93757,-20.84667,48,AUTO,0,0,0,-55.590131906190955
2016-07-21,00:04:41,-49.16556,-20.84667,48,AUTO,0,0,0,-54.97899500490536
2016-07-21,00:04:44,-50.21213,-20.84667,48,AUTO,0,0,0,-54.52554734325879
2016-07-21,00:04:47,-51.38599,-20.84667,48,AUTO,0,0,0,-54.2268971959523
2016-07-21,00:04:49,-49.7737,-20.84667,48,AUTO,0,0,0,-53.803287160158234
2016-07-21,00:04:51,-46.6434,-20.84667,48,AUTO,0,0,0,-53.12220345271503
2016-07-21,00:04:53,-45.58268,-20.84667,48,AUTO,0,0,0,-52.40500687256459
2016-07-21,00:04:56,-44.84253,-20.84667,48,AUTO,0,0,0,-51.68562685014215
2016-07-21,00:04:58,-43.62624,-20.84667,48,AUTO,0,0,0,-50.918978304875395
2016-07-21,00:04:59,-43.54138,-20.84667,48,AUTO,0,0,0,-50.21718484177908
2016-07-21,00:05:01,-42.4948,-20.84667,48,AUTO,0,0,0,-49.48259358626271
2016-07-21,00:05:04,-48.11898,-20.84667,48,AUTO,0,0,0,-49.35287995026875
2016-07-21,00:05:06,-48.11898,-20.84667,48,AUTO,0,0,0,-49.23550531377751
2016-07-21,00:05:08,-50.38186,-20.84667,48,AUTO,0,0,0,-49.34455221385728
2016-07-21,00:05:10,-50.54214,-20.84667,48,AUTO,0,0,0,-49.45847265856936
2016-07-21,00:05:12,-51.48972,-20.84667,48,AUTO,0,0,0,-49.651694903429856
2016-07-21,00:05:13,-55.19045,-20.84667,48,AUTO,0,0,0,-50.178568549816006
2016-07-21,00:05:16,-59.02791,-20.84667,48,AUTO,0,0,0,-51.02036146477294
2016-07-21,00:05:18,-63.22365,-20.84667,48,AUTO,0,0,0,-52.18119833449452
2016-07-21,00:05:20,-66.98096,-20.84667,48,AUTO,0,0,0,-53.589024508137534
2016-07-21,00:05:22,-64.60493,-20.84667,48,AUTO,0,0,0,-54.63691165850752
2016-07-21,00:05:23,-58.7969,-20.84667,48,AUTO,0,0,0,-55.03263022489855
2016-07-21,00:05:26,-56.07675,-20.84667,48,AUTO,0,0,0,-55.13195203703503
2016-07-21,00:05:27,-56.70375,-20.84667,48,AUTO,0,0,0,-55.28146919561862
2016-07-21,00:05:29,-59.14577,-20.84667,48,AUTO,0,0,0,-55.6490605081137
2016-07-21,00:05:33,-63.86008,-20.84667,48,AUTO,0,0,0,-56.43013309659412
2016-07-21,00:05:34,-67.50424,-20.84667,48,AUTO,0,0,0,-57.4835566516958
2016-07-21,00:05:35,-68.13124,-20.84667,48,AUTO,0,0,0,-58.49641669939119
2016-07-21,00:05:38,-66.94794,-20.84667,48,AUTO,0,0,0,-59.30036719391042
2016-07-21,00:05:40,-66.30681,-20.84667,48,AUTO,0,0,0,-59.96685451914451
2016-07-21,00:05:41,-66.28323,-20.84667,48,AUTO,0,0,0,-60.567699243909935
2016-07-21,00:05:43,-63.61022,-20.84667,48,AUTO,0,0,0,-60.857118793432726
2016-07-21,00:05:45,-60.45163,-20.84667,48,AUTO,0,0,0,-60.81854670359671
2016-07-21,00:05:47,-59.40506,-20.84667,48,AUTO,0,0,0,-60.6840888912079
2016-07-21,00:05:50,-61.39449,-20.84667,48,AUTO,0,0,0,-60.75166574125093
2016-07-21,00:05:51,-58.99963,-20.84667,48,AUTO,0,0,0,-60.5850034780714
2016-07-21,00:05:53,-53.98359,-20.84667,48,AUTO,0,0,0,-59.95704453606162
2016-07-21,00:05:56,-50.73072,-20.84667,48,AUTO,0,0,0,-59.07939113447576
2016-07-21,00:05:58,-48.43956,-20.84667,48,AUTO,0,0,0,-58.06727802800813
2016-07-21,00:06:00,-50.53271,-20.84667,48,AUTO,0,0,0,-57.35055283224734
