Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:10:36,145.8837,145,105,AUTO,0.5,0.5,0,145.89487871048348
2016-07-21,00:10:40,145.8365,145,105,AUTO,0.5,0.5,0,145.8893254402039
2016-07-21,00:10:41,145.8837,145,105,AUTO,0.5,0.5,0,145.88879032064344
2016-07-21,00:10:46,145.8601,145,105,AUTO,0.5,0.5,0,145.88606115613086
2016-07-21,00:10:48,145.8837,145,105,AUTO,0.5,0.5,0,145.88583655133814
2016-07-21,00:10:49,145.8601,145,105,AUTO,0.5,0.5,0,145.88338836390025
2016-07-21,00:10:51,145.8365,145,105,AUTO,0.5,0.5,0,145.87892811194283
2016-07-21,00:10:53,145.8129,145,105,AUTO,0.5,0.5,0,145.8726471929463
2016-07-21,00:10:54,145.8837,145,105,AUTO,0.5,0.5,0,145.87369859035485
2016-07-21,00:10:56,145.8365,145,105,AUTO,0.5,0.5,0,145.87016007734985
2016-07-21,00:10:58,145.8837,145,105,AUTO,0.5,0.5,0,145.87144806143547
2016-07-21,00:10:59,145.8129,145,105,AUTO,0.5,0.5,0,145.86587868165978
2016-07-21,00:11:03,145.8837,145,105,AUTO,0.5,0.5,0,145.86757393317635
2016-07-21,00:11:04,145.8129,145,105,AUTO,0.5,0.5,0,145.86237307954903
2016-07-21,00:11:06,145.8837,145,105,AUTO,0.5,0.5,0,145.86440180119286
2016-07-21,00:11:09,145.8129,145,105,AUTO,0.5,0.5,0,145.85950269637294
2016-07-21,00:11:14,145.8365,145,105,AUTO,0.5,0.5,0,145.8573145666753
2016-07-21,00:11:22,145.8837,145,105,AUTO,0.5,0.5,0,145.85982447896154
2016-07-21,00:11:25,145.8129,145,105,AUTO,0.5,0.5,0,145.85536079156174
2016-07-21,00:11:26,145.8365,145,105,AUTO,0.5,0.5,0,145.85356666023608
2016-07-21,00:11:28,145.8837,145,105,AUTO,0.5,0.5,0,145.8564330918299
2016-07-21,00:11:29,145.8601,145,105,AUTO,0.5,0.5,0,145.85678190618347
